engel,noun
nynorsk,noun
aldre,verb
bevaring,noun
olympisk,adjective
innsamling,noun
iskald,adjective
kynisk,adjective
bearbeide,verb
østlig,adjective
sjefredaktør,noun
kosttilskudd,noun
studiested,noun
størrelsesorden,noun
ydmyk,adjective
reg.,noun
veiledende,adjective
blits,noun
utstede,verb
hjelpeløs,adjective
jungel,noun
kåring,noun
pekepinn,noun
etterspurt,adjective
juks,noun
seil,noun
sivilbefolkning,noun
tegneserie,noun
eu-land,noun
gjenopprette,verb
ubevisst,adjective
niende,adjective
overflødig,adjective
bilist,noun
golf,noun
testamente,noun
gjenvelge,verb
kulisse,noun
musikkvideo,noun
auksjon,noun
rop,noun
forskningsmiljø,noun
betennelse,noun
tempel,noun
karakteristisk,adjective
taushetsplikt,noun
konkurransedyktig,adjective
spann,noun
litauen,noun
termin,noun
sensurere,verb
utspiller,noun
overlevelse,noun
diabetiker,noun
matche,noun
faktura,noun
folkeslag,noun
gruppering,noun
loft,noun
nettmøte,noun
mesterlig,adjective
utholdenhet,noun
tilkobling,noun
førerkort,noun
menneskeskapt,adjective
ukritisk,adjective
feminin,adjective
innmari,adjective
borgerkrig,noun
samhold,noun
dannelse,noun
drivhuseffekt,noun
landslagstrener,noun
statisk,adjective
ateist,noun
england,noun
implementere,verb
spesialundervisning,noun
stusse,verb
forsterkning,noun
inntreffe,verb
overlevere,verb
konvensjon,noun
håndverker,noun
etnisitet,noun
vaffel,noun
energiminister,noun
pine,noun
sovjet,verb
fornøyelse,noun
informatikk,noun
mesterverk,noun
forskningsresultat,noun
statsborgerskap,noun
såpe,noun
urovekkende,adjective
derpå,adverb
logistikk,noun
totalitær,adjective
væske,adjective
haha,interj
visum,noun
landsmann,noun
oljeselskap,noun
distribuere,verb
hann,noun
sensitiv,adjective
omgås,verb
riksrevisjon,noun
bemanning,noun
frikjenne,verb
høgskolelektor,noun
utall,noun
husleie,noun
tufte,verb
forskjellsbehandling,noun
suppe,noun
hvorledes,adverb
gjenvalg,noun
utkant,noun
naturressurs,noun
proff,adjective
sponse,verb
sverige,verb
entreprenør,noun
møteplass,noun
fartøy,noun
dosering,noun
landsbasis,noun
lesesal,noun
journal,noun
motpart,noun
hovedkvarter,noun
mais,noun
terrasse,noun
friidrett,noun
selvbilde,noun
forran,noun
vag,adjective
vannkraft,noun
mette,verb
gjerningsmann,noun
gedigen,adjective
skoledag,noun
ridning,noun
underholde,verb
fangenskap,noun
videokamera,noun
lettelse,noun
forholdsregel,noun
fosterhjem,noun
miljøvernminister,noun
læringsmål,noun
tilføye,verb
australsk,noun
ferdigstille,verb
overdose,noun
fastland,noun
forkaste,verb
samsvare,verb
triller,verb
tilbakegang,noun
utenforstående,adjective
kapre,verb
penis,noun
påkjørt,adjective
gulrot,noun
vektlegge,verb
kirurgi,noun
særpreg,noun
dialekt,noun
fuglehund,noun
vokte,verb
drink,noun
husholdning,noun
meningsfylt,adjective
maksimum,noun
slem,adjective
pult,noun
nitrogen,noun
refusjon,noun
landsdekkende,adjective
akk,interj
forleden,adjective
motorsykkel,noun
forrykende,adjective
mannfolk,noun
medmenneske,noun
særklasse,noun
forlik,noun
oppunder,preposition
pirat,verb
forbigående,adjective
skikk,noun
utelate,verb
støttespiller,verb
festlig,adjective
avstå,verb
blotte,verb
seniorrådgiver,noun
yngel,noun
pinne,noun
klimapolitikk,noun
utvei,noun
familieliv,noun
flyt,noun
reglement,noun
bøtte,noun
produktivitet,noun
sivilisasjon,noun
hvitløk,noun
innskudd,noun
rådgivende,adjective
ponni,noun
skoleelev,noun
velferdsstat,noun
gardin,noun
