katolsk,adjective
sosialdemokratisk,adjective
kunstverk,noun
statsvitenskap,noun
problematikk,noun
innledningsvis,adverb
brake,verb
skolegang,noun
varde,noun
velsignelse,noun
byråd,noun
sær,adjective
dessert,noun
maling,noun
igangsette,verb
grunnlegge,verb
innbille,verb
bestand,noun
frekvens,noun
forbrukerombud,noun
torturere,verb
cruise,noun
prosedyre,noun
simpelthen,adverb
bekjent,adjective
kuk,noun
oppussing,noun
idiotisk,adjective
lojalitet,noun
frekk,adjective
skjerme,verb
utskriftsvennlig,adjective
gro,verb
fylkesting,verb
presidentvalg,noun
selvstendighet,noun
miljøgift,noun
poesi,noun
snus,noun
ørn,noun
ovevisning,noun
pedagogikk,verb
forgjenger,noun
profilert,verb
kidnappe,verb
formann,noun
samordning,noun
hjertesvikt,noun
direktorat,noun
majoritet,noun
derav,adverb
bortimot,adverb
speile,verb
drag,noun
hindring,noun
oppheve,verb
nederlandsk,adjective
ref.,noun
snau,adjective
syden,noun
unødig,adjective
pils,noun
rusle,verb
virtuell,adjective
eiendomsskatt,noun
mose,verb
tannlege,noun
lengsel,noun
feile,verb
oppsikt,noun
snuble,verb
ritual,noun
fremkomme,verb
visdom,noun
oppdragsgiver,noun
ku,noun
sentralbyrå,adjective
kvalifikasjon,noun
påvente,noun
dramatikk,noun
melodi,noun
arbeiderparti,noun
målestokk,noun
ondskap,noun
opphavsrett,noun
klump,noun
reisetips,noun
mislighet,noun
flyselskap,noun
tobakk,noun
oppdragelse,noun
arbeidsdag,noun
næringsvirksomhet,noun
saft,noun
unormal,adjective
arbeidsvilkår,noun
egenandel,noun
anlegge,verb
hæl,noun
kjølig,adjective
overstige,verb
sprute,verb
glitrende,adjective
isolasjon,noun
tang,noun
frigjøring,noun
avvik,verb
spillmagasin,noun
etternavn,noun
avfall,noun
knop,noun
reparere,verb
ironi,noun
teologisk,adjective
brukervennlighet,noun
mekanisme,noun
medfølgende,adjective
antrekk,noun
dertil,adverb
doktorgrad,noun
hovedregel,noun
skjønnhet,noun
sperre,verb
fremgangsmåte,noun
hovedkontor,noun
penn,noun
oppriktig,adjective
ufrivillig,adjective
fortrinnsvis,adverb
nærvær,noun
legitimitet,noun
selvforsvar,noun
bremse,verb
takling,noun
nødhjelp,noun
organisme,noun
bebyggelse,noun
etterkommer,noun
taktikk,noun
trakassering,noun
grådig,adjective
turbo,noun
major,noun
høyskole,noun
ryddig,adjective
partileder,noun
opplag,noun
oppdagelse,noun
banne,verb
ferskvann,noun
homo,noun
modus,noun
kvitt,adjective
speilrefleks,noun
studiekompetanse,noun
økonom,noun
vokal,noun
iransk,verb
bolle,noun
eksplisitt,adjective
mestring,noun
trofast,adjective
aldersgruppe,noun
fundament,noun
ujevn,adjective
lun,adjective
ryste,verb
kommentarfelt,verb
ambulanse,noun
folkemord,noun
mirakel,noun
weekend,noun
lokalbefolkning,noun
julebord,noun
kjempefin,adjective
sjalu,adjective
forurense,adjective
kulturminister,noun
barnehageplass,noun
bortover,preposition
frittstående,adjective
hjelm,noun
dikter,noun
ruin,noun
styreformann,noun
uinteressant,adjective
gylden,adjective
narkoman,noun
grue,verb
stupe,verb
sidelenke,verb
utbredelse,noun
mobilisere,verb
nordlig,adjective
tåpelig,adjective
storme,verb
kvote,noun
naturforvaltning,noun
aktivere,adjective
fåtall,noun
mishandle,verb
hoste,verb
legning,noun
straffespark,noun
helsemessig,adjective
imperialisme,noun
risk,noun
teit,noun
meditasjon,noun
tomat,noun
valgfrihet,noun
dess,adverb
svimmelhet,noun
underliv,noun
taper,noun
åssen,adverb
flash,noun
regjeringsparti,noun
rådyr,noun
begravelse,noun
personal,adjective
eiendomsrett,noun
evighet,noun
leire,noun
overtale,verb
tau,noun
prevensjon,noun
belegg,noun
bioenergi,noun
høste,verb
favør,noun
prosessor,noun
undertøy,noun
maritim,adjective
koordinator,noun
vestbredden,noun
minske,verb
berge,verb
fastlege,noun
islandsk,adjective
fortsettelse,noun
konvertere,verb
hofte,noun
søknadsfrist,noun
ubegrenset,adjective
etat,noun
allmennhet,noun
sokkel,noun
nedfelle,adjective
avføring,noun
verdensbasis,noun
særegen,adjective
utslett,noun
godteri,noun
omgjøre,verb
kompetanseutvikling,noun
levekår,noun
uniform,noun
lokallag,noun
fullverdig,adjective
motvirke,verb
human,adjective
antageligvis,adverb
kjip,verb
sigarett,noun
grav,noun
hjemmel,noun
rock,noun
sprit,noun
analog,noun
urealistisk,adjective
patetisk,adjective
geografi,noun
navigere,adjective
energikilde,noun
marokko,noun
hjemmekamp,noun
partnerskap,noun
ørken,noun
utførelse,noun
råvare,noun
bedret,adjective
dristig,adjective
innbyrdes,adjective
mal,noun
emisjon,noun
stevne,noun
stripe,noun
representasjon,noun
frodig,adjective
hjel,noun
læremiddel,noun
brystkreft,noun
saltvann,noun
forskningsprosjekt,noun
tam,adjective
mate,verb
utlevere,verb
københavn,noun
stødig,adjective
forbrenning,noun
klargjøre,verb
knall,noun
undertrykkelse,noun
visepresident,noun
gasskraftverk,noun
hotellrom,noun
komfort,noun
nettbutikk,noun
videreutvikling,noun
løk,noun
mislykkes,verb
nyår,noun
spy,verb
latin,noun
utpeke,verb
brukervennlig,adjective
tålmodig,adjective
privatliv,noun
russland,noun
mas,noun
sysselsetting,noun
duo,noun
samfunnsansvar,noun
sjalusi,noun
avkom,noun
eierandel,noun
formidabel,adjective
kam,noun
mislike,adjective
irritasjon,noun
beklagelig,adjective
husdyr,noun
snev,noun
fyrverkeri,noun
adm.,noun
midnatt,noun
optikk,noun
bekjenne,verb
honning,noun
ypperste,adjective
skrik,noun
bryllup,noun
morder,noun
aksjeselskap,noun
resept,noun
spedbarn,noun
bakhode,noun
overgå,verb
assosiasjon,noun
avbryte,verb
glans,noun
ventilasjon,noun
signifikant,adjective
tidkrevende,adjective
livredd,adjective
svikt,noun
velstående,adjective
halvere,verb
barnslig,adjective
kattunge,noun
uvitenhet,noun
brems,noun
monopol,noun
rev,noun
beskatning,noun
skattelov,noun
arr,noun
millimeter,noun
injeksjon,noun
symbolsk,adjective
akvarium,noun
helsemyndighet,noun
samtid,noun
presisjon,noun
dumpe,verb
ektefelle,noun
utfor,preposition
hjemmekino,noun
livsfarlig,adjective
nederst,adjective
avskaffe,verb
blinke,verb
stakkar,noun
åttende,adjective
disiplin,noun
unaturlig,adjective
tast,noun
utkikk,noun
aldersgrense,noun
fortrinn,noun
gods,noun
innkalle,verb
uproblematisk,adjective
naboland,noun
uviss,adjective
vippe,verb
sågar,adverb
variert,adjective
nedbør,noun
