dispensasjon,noun
herske,verb
kjøretøy,noun
urimelig,adjective
gatespråk,noun
årevis,adverb
kommunisme,noun
evangelium,noun
tele,noun
indikasjon,noun
invitasjon,noun
forvalte,verb
viktighet,noun
formulering,noun
sensor,noun
programleder,noun
ukentlig,adjective
stål,noun
brå,adjective
statistisk,adjective
frustrasjon,noun
stortingsrepresentant,noun
autoritet,noun
nedlegge,verb
enebarn,noun
utenfra,preposition
gående,adjective
utro,adjective
daværende,adjective
katalog,noun
våken,adjective
bål,noun
helikopter,noun
sykefravær,noun
campingvogn,noun
godkjent,adjective
brille,noun
kr,verb
bowling,noun
ros,noun
hold,noun
blond,adjective
blodtrykk,noun
velte,verb
blid,adjective
eksotisk,adjective
romme,verb
fremragende,adjective
fascinere,verb
sats,noun
bekken,noun
mang,determiner
psykiatrisk,adjective
slekt,noun
båttur,noun
innad,adverb
fore,verb
styremøte,noun
bamse,noun
font,noun
knallhard,adjective
bakpå,preposition
hurra,interj
utnyttelse,noun
bagasjerom,noun
direktiv,noun
mester,noun
jazz,noun
ekstraordinær,adjective
deg,pronoun
kompetent,adjective
erkjennelse,noun
stirre,verb
subjektiv,adjective
slakte,verb
påmeldt,adjective
affære,noun
rense,verb
måne,noun
vodka,noun
tilfeldigvis,adverb
vitnemål,noun
uhyre,noun
dødsfall,noun
ekstramateriale,noun
kvalme,noun
vanskelighet,noun
vri,verb
arbeiderklasse,noun
parkere,verb
utsettelse,noun
beliggenhet,noun
lærerutdanning,noun
upraktisk,adjective
oppfølger,noun
bistå,verb
pinlig,adjective
triks,noun
pålegg,noun
levetid,noun
fleksibilitet,noun
rose,noun
sek,noun
treårig,adjective
misforståelse,noun
organisk,adjective
pasning,noun
rammebetingelse,noun
fargerik,adjective
ark,noun
tilstedeværelse,noun
anskaffelse,noun
tekstmelding,noun
bokmål,noun
hefte,noun
halvveis,adverb
sykkelvei,noun
eksport,noun
pumpe,noun
surre,verb
fraværende,adjective
ulempe,noun
støvel,noun
apparat,noun
arve,verb
korrigere,verb
talsmann,noun
gjerning,noun
støtende,noun
stappe,verb
urinen,noun
støtt,adverb
