gange,verb
hviske,verb
opptreden,noun
publikasjon,noun
same,noun
kvarter,noun
forskningsråd,noun
kulturminne,noun
pølse,noun
naturfag,noun
redegjørelse,noun
taus,adjective
betong,noun
hydrogen,noun
smykke,noun
ankomst,noun
forespørsel,noun
uttelling,noun
utstrakt,adjective
bakterie,noun
berg,noun
beta,verb
aldeles,adverb
lydkvalitet,noun
overvåke,noun
trøst,noun
tilbehør,noun
utviklingsarbeid,noun
allsidig,adjective
indeks,noun
legendarisk,adjective
skapende,adjective
spektakulær,adjective
synliggjøre,verb
sjakk,noun
savn,noun
humanistisk,adjective
avslappet,adjective
realfag,noun
rotete,adjective
dyrlege,noun
optimisme,noun
aust-agder,noun
oppvokst,adjective
rømme,verb
svette,noun
femten,determiner
suse,verb
administrator,noun
protokoll,noun
trøkk,noun
kjemikalie,noun
rane,verb
dagtid,noun
signatur,noun
gjerde,noun
garderobe,noun
irakisk,adjective
transaksjone,noun
applikasjon,noun
grus,noun
mishandling,noun
påfallende,adjective
match,noun
alarm,noun
elektronikk,noun
allergisk,adjective
fremtredende,adjective
romslig,adjective
smell,noun
foregående,adjective
paradoks,noun
kjennetegn,noun
personvern,noun
rikdom,noun
slott,noun
forenkle,verb
lekse,noun
anelse,noun
list,noun
haste,verb
heretter,adverb
konstruere,verb
bygningslov,noun
stell,noun
pupp,noun
utviklingsland,noun
bryggeri,noun
komma,noun
innledende,adjective
førstkommende,adjective
kurv,noun
lim,noun
forpliktende,adjective
knekke,verb
uttak,noun
væpne,verb
vegvesen,noun
avsluttende,adjective
lokalisere,verb
sopp,noun
opptur,noun
årstrinn,noun
krf,noun
piksel,noun
trikk,noun
forsyne,verb
helsesøster,noun
blomstre,verb
fiber,noun
stolthet,noun
dernest,adverb
etterretning,noun
komplikasjon,noun
dress,noun
uakseptabel,adjective
bratt,adjective
frø,noun
blokk,noun
ran,noun
integrasjon,noun
likeså,adverb
etappe,noun
slektning,noun
reisemål,noun
entydig,adjective
misbruke,verb
ferdes,verb
henrette,verb
magi,noun
oppnevne,verb
splitter,adverb
faks,noun
sikring,noun
skriving,noun
vinke,verb
restriksjon,noun
fremstilling,noun
sovjetisk,adjective
sentralbank,noun
biologi,noun
landslagssjef,noun
kampsport,noun
krydder,noun
lidenskap,noun
spilletid,noun
lengte,verb
elite,noun
pokker,interj
skandinavisk,adjective
pille,noun
instans,noun
offside,noun
ev.,adjective
vedlegge,verb
avhengighet,noun
hyle,verb
nærmiljø,noun
uendret,adjective
jage,verb
elektrisitet,noun
vedvare,verb
mangelfull,adjective
introduksjon,noun
notere,verb
elg,noun
insulin,noun
tilslutning,noun
sammenslåing,noun
ettertanke,noun
herje,verb
kontroversiell,adjective
likeledes,adverb
videreføring,noun
gjenspeile,verb
nyskapende,adjective
spekulere,verb
drakt,noun
skuffelse,noun
tromme,noun
feit,adjective
inklusive,adverb
likegyldig,adjective
toppscorer,noun
lit,noun
utpå,preposition
villa,noun
uenighet,noun
atomvåpen,noun
behold,noun
utenkelig,adjective
kompensere,verb
galskap,noun
dop,noun
besette,verb
fortjeneste,noun
samliv,noun
retorikk,noun
kur,noun
bakfra,preposition
fraråde,verb
rødvin,noun
middelalder,noun
negl,noun
spekter,noun
sosiologi,noun
ubehag,noun
landsforbund,noun
action,noun
ts,noun
uvitende,adjective
lærdom,noun
uaktuell,adjective
ikt,noun
merverdiavgift,noun
taxi,noun
kredittkort,noun
paradis,noun
introdusere,verb
tilgi,verb
flamme,noun
foresatt,verb
utenrikspolitikk,noun
ratt,noun
prikk,noun
strukturen,noun
knippe,noun
samleie,noun
parlament,noun
skrekk,noun
lønnsomhet,noun
mindreårig,adjective
redning,noun
kontinent,noun
dyster,adjective
forut,adverb
krangel,noun
sukk,noun
frakt,noun
humanitær,adjective
no.,adjective
aids,noun
hanske,noun
syndrom,noun
aften,noun
assistent,noun
integritet,noun
kompakt,adjective
vogn,noun
mindretall,noun
applaus,noun
forstyrrelse,noun
vedtekt,noun
kalender,noun
belysning,noun
portrett,noun
eksakt,noun
sanksjon,noun
karantene,noun
verdensrom,noun
omverden,noun
juling,noun
reguleringsplan,noun
diktatur,noun
sidelinje,noun
oppbygging,noun
rakett,noun
treffes,verb
fradrag,noun
folketrygd,noun
reiseliv,noun
gjensyn,noun
skrivebord,noun
verdighet,noun
utløp,noun
landsbygd,noun
utbetale,verb
dal,noun
trivsel,noun
vokalist,noun
fornyelse,noun
forvei,noun
sammenlagt,adjective
regissert,verb
frelse,noun
fuktig,adjective
jubileum,noun
tyveri,noun
minnes,verb
alltids,adverb
kjønnsforskning,noun
skjegg,noun
strekning,noun
bachelor,noun
fortvilet,adjective
torsk,noun
etablert,adjective
regnestykke,noun
uforståelig,adjective
brannvesen,noun
utbrudd,noun
deltid,noun
forfatterskap,noun
reke,noun
spenne,verb
operativsystem,noun
overlegen,adjective
skjev,adjective
fordypning,noun
moment,noun
dilemma,noun
