være,verb
og,conjunction
i,preposition
en,determiner
det,pronoun
på,preposition
som,pronoun
ha,verb
til,preposition
av,preposition
for,preposition
med,preposition
at,conjunction
jeg,pronoun
ikke,adverb
de,pronoun
den,pronoun
bli,verb
du,pronoun
om,preposition
kunne,verb
vi,pronoun
men,conjunction
fra,preposition
mye,adjective
så,adverb
få,verb
skulle,verb
noen,determiner
ville,verb
dette,determiner
seg,pronoun
han,pronoun
god,adjective
mange,adjective
all,determiner
andre,determiner
eller,conjunction
annen,determiner
også,adverb
se,verb
si,verb
komme,verb
ta,verb
gå,verb
ut,adverb
man,pronoun
stor,adjective
år,noun
måtte,verb
sin,determiner
gjøre,verb
lese,verb
etter,preposition
da,adverb
hel,adjective
nå,adverb
når,adverb
ny,adjective
ved,preposition
dag,noun
denne,determiner
liten,adjective
her,adverb
opp,adverb
over,preposition/adverb
hun,pronoun
bare,adverb
gi,verb
finne,verb
inn,adverb
to,determiner
slik,adverb
skrive,verb
litt,adjective
mot,preposition
enn,conjunction
hva,pronoun
bruke,verb
der,adverb
min,determiner
sak,noun
gang,noun
legge,verb
innlegg,noun
tid,noun
før,preposition
hvor,adverb
lang,adjective
selv,determiner
jo,interj
siden,adverb
del,noun
tro,verb
din,determiner
nok,adverb
stå,verb
under,preposition
vise,verb
hvis,conjunction
svar,noun
disse,determiner
vite,verb
vår,determiner
mene,verb
første,adjective
sette,verb
òg,adverb
norsk,adjective
burde,verb
ingen,determiner
mellom,preposition
både,conjunction
igjen,adverb
egen,determiner
viktig,adjective
bilde,noun
barn,noun
hver,determiner
samme,determiner
sist,adjective
hvordan,adverb
uten,preposition
holde,verb
dere,pronoun
land,noun
kanskje,adverb
frem,adverb
sende,verb
vel,adverb
folk,noun
veldig,adjective
ned,adverb
sammen,adverb
tidlig,adjective
ligge,verb
enkel,adjective
bra,adjective
gjennom,preposition
rundt,preposition
and,noun
spille,verb
høy,adjective
side,noun
gammel,adjective
tenke,verb
by,noun
synes,verb
film,noun
blant,preposition
uke,noun
kommentar,noun
fordi,conjunction
måte,noun
sted,noun
ønske,verb
lage,verb
derfor,adverb
verden,noun
forhold,noun
mann,noun
kamp,noun
klar,adjective
krone,noun
mens,conjunction
liv,noun
skje,verb
høre,verb
kjenne,verb
mulig,adjective
problem,noun
grunn,noun
menneske,noun
øke,verb
tilbake,adverb
velge,verb
hans,determiner
heller,adverb
begynne,verb
tips,noun
ting,noun
hos,preposition
vid,adjective
spørsmål,noun
kjøpe,verb
rett,adjective
aldri,adverb
gjelde,verb
like,adverb
vei,noun
tre,determiner
skole,noun
medlem,noun
mål,noun
bok,noun
kvinne,noun
trenge,verb
spesiell,adjective
arbeid,noun
tillegg,noun
klare,verb
plass,noun
prosent,noun
dersom,conjunction
fin,adjective
ofte,adverb
hvilken,determiner
fortelle,verb
kommune,noun
million,noun
sterk,adjective
hm,interj
mulighet,noun
venn,noun
svær,adjective
nær,adjective
dårlig,adjective
først,adverb
bruk,noun
pris,noun
person,noun
eksempel,noun
kun,adverb
faktisk,adverb
stille,verb
full,adjective
starte,verb
neste,adjective
område,noun
penge,noun
lett,adjective
time,noun
ulik,adjective
hvorfor,adverb
lissom,adverb
jobb,noun
alltid,adverb
topp,noun
deres,determiner
prøve,verb
sikker,adjective
selskap,noun
samtidig,adverb
vanskelig,adjective
jobbe,verb
sitte,verb
snakke,verb
slå,verb
lenge,adverb
be,verb
ca.,adverb
nesten,adverb
føre,verb
egentlig,adverb
bygge,verb
følge,verb
kort,adjective
bil,noun
allerede,adverb
ganske,adverb
vinne,verb
resultat,noun
sen,adjective
fortsatt,adverb
vanlig,adjective
møte,verb
gjerne,adverb
altså,adverb
håpe,verb
tall,noun
hei,interj
navn,noun
føle,verb
måned,noun
ja,interj
artikkel,noun
selge,verb
student,noun
oi,interj
slutt,noun
informasjon,noun
likevel,adverb
forskjellig,adjective
lag,noun
is,noun
sånn,adverb
virke,verb
hvem,pronoun
la,verb
hund,noun
ute,adverb
ung,adjective
tur,noun
skape,verb
dermed,adverb
prosjekt,noun
kveld,noun
løp,noun
kalle,verb
lov,noun
forum,noun
enda,adverb
historie,noun
vente,verb
bety,verb
kreve,verb
fortsette,verb
akkurat,adverb
bak,preposition
kjøre,verb
utvikling,noun
jente,noun
feil,noun
oktober,noun
fire,determiner
eneste,determiner
krav,noun
politisk,adjective
ord,noun
mai,noun
betale,verb
grad,noun
begge,determiner
endre,verb
poste,verb
friminutt,noun
innen,preposition
nei,interj
hjelpe,verb
lav,adjective
dra,verb
drive,verb
spørre,verb
gruppe,noun
leve,verb
hjelp,noun
meget,adverb
form,noun
offentlig,adjective
forslag,noun
enkelt,adjective
særlig,adverb
virkelig,adverb
samt,conjunction
imidlertid,adverb
lure,verb
spill,noun
valg,noun
uansett,preposition
forstå,verb
lære,verb
september,noun
bo,verb
åpne,verb
registrere,verb
fall,noun
par,noun
vond,adjective
internasjonal,adjective
tema,noun
riktig,adjective
publisere,verb
dyr,noun
type,noun
regel,noun
regjering,noun
program,noun
situasjon,noun
utvikle,verb
vann,noun
familie,noun
gutt,noun
enig,adjective
musikk,noun
kontakt,noun
samfunn,noun
hjem,noun
bidra,verb
vurdere,verb
behov,noun
huske,verb
trekke,verb
oppleve,verb
plan,noun
nevne,verb
ansette,adjective
foto,noun
lede,verb
rekke,noun
mat,noun
rask,adjective
elev,noun
snar,adjective
rette,noun
stat,noun
slippe,verb
samle,verb
ellers,adverb
fungere,verb
fri,adjective
